category,text,label
kitchen_&_housewares,another water tank victim,negative
kitchen_&_housewares,is this some sort of sick joke?,negative
kitchen_&_housewares,corelle livingware,negative
kitchen_&_housewares,the chemical smell is real,negative
kitchen_&_housewares,worked for a few years then burn city,negative
kitchen_&_housewares,fresh out of the box,negative
kitchen_&_housewares,gummy handles in dishwasher,negative
kitchen_&_housewares,rust spots on cutting edge of blade,negative
kitchen_&_housewares,idiotic sticker!,negative
kitchen_&_housewares,not sure if i would buy again.,negative
kitchen_&_housewares,revere ware,negative
kitchen_&_housewares,not my favorite,negative
kitchen_&_housewares,great bargain!,negative
kitchen_&_housewares,avoid this one,negative
kitchen_&_housewares,how can i?,negative
kitchen_&_housewares,non-absorbent towels,negative
kitchen_&_housewares,delonghi ar1070 convection oven with rotisserie,negative
kitchen_&_housewares,title says nonstick must be a typo???,negative
kitchen_&_housewares,3 month review,negative
kitchen_&_housewares,some annoying features,negative
kitchen_&_housewares,foodsaver cannister,negative
kitchen_&_housewares,siz is too small,negative
kitchen_&_housewares,started out good,negative
kitchen_&_housewares,poorly balanced,negative
kitchen_&_housewares,cuisinart cpt-180,negative
kitchen_&_housewares,bad tea,negative
kitchen_&_housewares,it was great - until i washed it!,negative
kitchen_&_housewares,not from england,negative
kitchen_&_housewares,tomato slicer is not sharp,negative
kitchen_&_housewares,get a real grinder,negative
kitchen_&_housewares,spout that spills and leaks....for shame!,negative
kitchen_&_housewares,awful awful tea kettle,negative
kitchen_&_housewares,looks great while it burns you,negative
kitchen_&_housewares,huge disappointment!,negative
kitchen_&_housewares,i got out while the gettin' was good.,negative
kitchen_&_housewares,way too slow registering temp,negative
kitchen_&_housewares,you cannot make pancakes or eggs on this pan...,negative
kitchen_&_housewares,i'm sending them back,negative
kitchen_&_housewares,gigantic disappointment,negative
kitchen_&_housewares,arrived not functioning,negative
kitchen_&_housewares,one kitchenaid attachment to skip,negative
kitchen_&_housewares,problems after 3 months,negative
kitchen_&_housewares,worked great at first,negative
kitchen_&_housewares,bad vacuum,negative
kitchen_&_housewares,don't buy this piece of junk.,negative
kitchen_&_housewares,piece of junk!,negative
kitchen_&_housewares,get one with auto off,negative
kitchen_&_housewares,dangerous incendiary device,negative
kitchen_&_housewares,piece of junk/ no warranty from manufacturer,negative
kitchen_&_housewares,close to garbage!,negative
kitchen_&_housewares,pay more to get something better,negative
kitchen_&_housewares,nice size and shape but started to split apart after first use.,negative
kitchen_&_housewares,fast faster or even faster...,negative
kitchen_&_housewares,glass is fragile,negative
kitchen_&_housewares,works so so company has exaggerated performance claims,negative
kitchen_&_housewares,does nothing in 7 minutes,negative
kitchen_&_housewares,does not work well to chill wine quickly,negative
kitchen_&_housewares,great concept poor design,negative
kitchen_&_housewares,does not live up to function as claimed,negative
kitchen_&_housewares,does not work,negative
kitchen_&_housewares,personal air conditioner,negative
kitchen_&_housewares,waste of money !,negative
kitchen_&_housewares,comfy but poor durability,negative
kitchen_&_housewares,refurbished product is garbage,negative
kitchen_&_housewares,neat idea pretty awful,negative
kitchen_&_housewares,beautiful but too heavy!,negative
kitchen_&_housewares,stopped working after less than 2 years,negative
kitchen_&_housewares,i wish there were zero stars,negative
kitchen_&_housewares,peeling after a couple years,negative
kitchen_&_housewares,designed wrong,negative
kitchen_&_housewares,soehnle vera digital scales,negative
kitchen_&_housewares,makes a yogurt drink,negative
kitchen_&_housewares,don't buy it,negative
kitchen_&_housewares,what a dissappointing experience!!!,negative
kitchen_&_housewares,melitta products are inferior,negative
kitchen_&_housewares,good company bad product,negative
kitchen_&_housewares,doesn't do the job,negative
kitchen_&_housewares,did not get item as described,negative
kitchen_&_housewares,piece of j-u-n-k!,negative
kitchen_&_housewares,beautiful sheets at the beginning but....they lost color and they shrank!,negative
kitchen_&_housewares,they pile!!!!,negative
kitchen_&_housewares,nice design faulty manufacture,negative
kitchen_&_housewares,not worrth it.......,negative
kitchen_&_housewares,afraid they'll fall apart,negative
kitchen_&_housewares,wrong description on site!,negative
kitchen_&_housewares,"""new"" french white is terrible!!! please do not waste your money!",negative
kitchen_&_housewares,joining in with the naysayers,negative
kitchen_&_housewares,review of metrokane mighty oj manual juice squeezer,negative
kitchen_&_housewares,poor quality product returned,negative
kitchen_&_housewares,gathers dust in my kitchen,negative
kitchen_&_housewares,quality problems,negative
kitchen_&_housewares,harder than maple huh?,negative
kitchen_&_housewares,universal lids,negative
kitchen_&_housewares,the glass was great but amazon's shipping is the worst!!!,negative
kitchen_&_housewares,vinchilla wine chiller,negative
kitchen_&_housewares,function fails to follow form,negative
kitchen_&_housewares,broken after one use!,negative
kitchen_&_housewares,great pasta takes practice.,negative
kitchen_&_housewares,5 stars for amazon.com and 1 star for the metrokane rabbit,negative
kitchen_&_housewares,terrible!!! don't buy!!!,negative
kitchen_&_housewares,not as handy as i hoped,negative
kitchen_&_housewares,why did i try proctor-silex again??,negative
kitchen_&_housewares,absolutely horrible!,negative
kitchen_&_housewares,not a good design for car use.,negative
kitchen_&_housewares,too much trouble,negative
kitchen_&_housewares,very disappointed in this cuisinart product.,negative
kitchen_&_housewares,pretty blender shaped paper weight,negative
kitchen_&_housewares,caution when buying,negative
kitchen_&_housewares,horrible set,negative
kitchen_&_housewares,ramekins review,negative
kitchen_&_housewares,it's not german...,negative
kitchen_&_housewares,had high hopes but this thing is slow,negative
kitchen_&_housewares,incredibly annoying!!!,negative
kitchen_&_housewares,battery replacement,negative
kitchen_&_housewares,only lasted 4 months,negative
kitchen_&_housewares,sent incorrect item,negative
kitchen_&_housewares,peeling and chipping paddle,negative
kitchen_&_housewares,spotlifter or spot grinder?,negative
kitchen_&_housewares,no suction,negative
kitchen_&_housewares,failed after one use,negative
kitchen_&_housewares,beautiful...if you like orange.,negative
kitchen_&_housewares,had to return it.,negative
kitchen_&_housewares,more problems than pluses,negative
kitchen_&_housewares,bad buttons short battery life,negative
kitchen_&_housewares,disappointed with kitchenaid this time...,negative
kitchen_&_housewares,keep looking...,negative
kitchen_&_housewares,they get scratch marks,negative
kitchen_&_housewares,pretty disappointing,negative
kitchen_&_housewares,farberware skillet,negative
kitchen_&_housewares,zero stars!,negative
kitchen_&_housewares,not for small hands,negative
kitchen_&_housewares,food shovel,negative
kitchen_&_housewares,sorely disappointed,negative
kitchen_&_housewares,wire slicers not durable,negative
kitchen_&_housewares,beautiful but distructive,negative
kitchen_&_housewares,good oven but controls gave out,negative
kitchen_&_housewares,okay coffee maker,negative
kitchen_&_housewares,rusting is a problem.,negative
kitchen_&_housewares,mine broke too!!!,negative
kitchen_&_housewares,don't bother with this one,negative
kitchen_&_housewares,not well engineered,negative
kitchen_&_housewares,broke after 5 uses,negative
kitchen_&_housewares,wow what an amazing rip-off!!,negative
kitchen_&_housewares,mr. coffee cheaply made pitchers,negative
kitchen_&_housewares,pretty with some flaws,negative
kitchen_&_housewares,in the running for worst teapot ever...,negative
kitchen_&_housewares,broken hearted pasta maker,negative
kitchen_&_housewares,i sent it back for a refund,negative
kitchen_&_housewares,snooze you lose,negative
kitchen_&_housewares,don't waste your money!,negative
kitchen_&_housewares,worse than scooping everyday,negative
kitchen_&_housewares,auto-shutoff is incompatible with sewing and quilting,negative
kitchen_&_housewares,love the idea but the nonstick doesn't deliver,negative
kitchen_&_housewares,omg i think i'm deaf,negative
kitchen_&_housewares,non-functional slicer,negative
kitchen_&_housewares,low price low quality,negative
kitchen_&_housewares,be carefull i broke two allready,negative
kitchen_&_housewares,probably defective from the start.,negative
kitchen_&_housewares,nice but not very durrable,negative
kitchen_&_housewares,not worth the mess,negative
kitchen_&_housewares,sticky button,negative
kitchen_&_housewares,didn't work for me...,negative
kitchen_&_housewares,good while it lasts,negative
kitchen_&_housewares,keep your receipt,negative
kitchen_&_housewares,lasted less than year,negative
kitchen_&_housewares,wonderful until the handle cracked,negative
kitchen_&_housewares,beautiful look and feel.......until you wash it!!,negative
kitchen_&_housewares,first rate junk....,negative
kitchen_&_housewares,does not fit my pillowtop,negative
kitchen_&_housewares,perfect for the reckless consumer,negative
kitchen_&_housewares,not non-stick but otherwise a good pan,negative
kitchen_&_housewares,plates break - 3 in first month,negative
kitchen_&_housewares,gadget enthusiast,negative
kitchen_&_housewares,waste on money,negative
kitchen_&_housewares,knives don't cut it,negative
kitchen_&_housewares,cracked in the oven after 2 months,negative
kitchen_&_housewares,breadman 900s,negative
kitchen_&_housewares,expensive baking pan,negative
kitchen_&_housewares,a very big warning,negative
kitchen_&_housewares,not accurate and potentially dangerous,negative
kitchen_&_housewares,2 pans -> 2 damaged pans -> poor product quality,negative
kitchen_&_housewares,great idea but rusted fast pieces fall off !!!,negative
kitchen_&_housewares,broke three in quick succession,negative
kitchen_&_housewares,i don't get this positive feed back! animal abuse!,negative
kitchen_&_housewares,nice concept - poor execution,negative
kitchen_&_housewares,smoothie no more - what a waste of good tequila!!,negative
kitchen_&_housewares,great idea poor quality,negative
kitchen_&_housewares,not what i was excepting!,negative
kitchen_&_housewares,worst iron ever,negative
kitchen_&_housewares,defective product,negative
kitchen_&_housewares,amazon.com delivers.....used coffee mugs,negative
kitchen_&_housewares,weak hinge,negative
kitchen_&_housewares,went back to oxo twice -- made from weak metal,negative
kitchen_&_housewares,cup leaks,negative
kitchen_&_housewares,hardly commercial quality,negative
kitchen_&_housewares,i sold them at my garage sale.,negative
kitchen_&_housewares,only good for very light work,negative
kitchen_&_housewares,very difficult to clean; a truly horrible purchase,negative
kitchen_&_housewares,impossible to clean!,negative
kitchen_&_housewares,misleading advertising,negative
kitchen_&_housewares,dishonest marketing,negative
kitchen_&_housewares,too heavy on handle end,negative
kitchen_&_housewares,sloppy craftsmanship,negative
kitchen_&_housewares,not even close to frozen,negative
kitchen_&_housewares,looks great but poorly designed,negative
kitchen_&_housewares,mystery plan,negative
kitchen_&_housewares,should have read the reviews,negative
kitchen_&_housewares,who's kidding who here?,negative
kitchen_&_housewares,sunbeam 4200 smoothie maker,negative
kitchen_&_housewares,disappointing poacher,negative
kitchen_&_housewares,get krups 230-70 egg express egg cooker instead,negative
kitchen_&_housewares,exquisite product -as long as you don't intend to use it.,negative
kitchen_&_housewares,a little disappointed,negative
kitchen_&_housewares,rice steamer makes a total mess on counter.,negative
kitchen_&_housewares,extremely messy,negative
kitchen_&_housewares,terrible product!,negative
kitchen_&_housewares,cuisinart does not stand behind their products,negative
kitchen_&_housewares,beautiful item but not functional,negative
kitchen_&_housewares,same problem other people are having,negative
kitchen_&_housewares,disappointed with the performance,negative
kitchen_&_housewares,faulty faulty lids...three of them,negative
kitchen_&_housewares,gr8 disappoitment,negative
kitchen_&_housewares,looks great but as a toaster much to be desired.,negative
kitchen_&_housewares,negative on nordic cake keeper,negative
kitchen_&_housewares,bought this and hate it!,negative
kitchen_&_housewares,not the same as the cast aluminum rose bundt,negative
kitchen_&_housewares,item in image is not what you get!,negative
kitchen_&_housewares,west point stevens rockport full bed in a bag,negative
kitchen_&_housewares,worst customer service that i've ever encountered.,negative
kitchen_&_housewares,loved it until it died.,negative
kitchen_&_housewares,ours died too.,negative
kitchen_&_housewares,thanks for the reviews,negative
kitchen_&_housewares,item turns to rust,negative
kitchen_&_housewares,not a good foam pump.,negative
kitchen_&_housewares,keep away from it,negative
kitchen_&_housewares,farberware 8-inch glass lid,negative
kitchen_&_housewares,"package says ""not recommended for left-handers""",negative
kitchen_&_housewares,why should anyone want a waffle baker that works?,negative
kitchen_&_housewares,unsuitable for brown rice,negative
kitchen_&_housewares,warped immediately,negative
kitchen_&_housewares,looks nice but not at all functional.,negative
kitchen_&_housewares,attractive but worthless,negative
kitchen_&_housewares,do not waste your money.,negative
kitchen_&_housewares,worked great until it died - black & decker customer service terrible!,negative
kitchen_&_housewares,base appears to work - but remote is a joke,negative
kitchen_&_housewares,great device - until the probe fails,negative
kitchen_&_housewares,stay away from this item!!!,negative
kitchen_&_housewares,it's true,negative
kitchen_&_housewares,mediocre for a krups appliance,negative
kitchen_&_housewares,won't last,negative
kitchen_&_housewares,worst brand of bakeware on the market,negative
kitchen_&_housewares,vornado should be embarrassed,negative
kitchen_&_housewares,too much resistance,negative
kitchen_&_housewares,terrible-don't buy,negative
kitchen_&_housewares,don't waste your money on this product,negative
kitchen_&_housewares,i received this as a christmas gift,negative
kitchen_&_housewares,incorrectly packaged,negative
kitchen_&_housewares,weak coffee - looks very cool - don't buy if you like strong coffee,negative
kitchen_&_housewares,not that great!,negative
kitchen_&_housewares,a total piece of crap,negative
kitchen_&_housewares,hard to rate,negative
kitchen_&_housewares,not up to calphalon standards,negative
kitchen_&_housewares,very disappointed!,negative
kitchen_&_housewares,poor pour,negative
kitchen_&_housewares,burns toast,negative
kitchen_&_housewares,very disappointed!!!,negative
kitchen_&_housewares,grounds for disappointment,negative
kitchen_&_housewares,quality of this product does not match cuisinart's reputation,negative
kitchen_&_housewares,mislabeled size,negative
kitchen_&_housewares,filters don't fit,negative
kitchen_&_housewares,buy boxes instead,negative
kitchen_&_housewares,way too thin!,negative
kitchen_&_housewares,they just increased the price,negative
kitchen_&_housewares,water tastes good but watch out for the lid,negative
kitchen_&_housewares,west bend triple timer,negative
kitchen_&_housewares,so bad i threw it away,negative
kitchen_&_housewares,never again for this skillet,negative
kitchen_&_housewares,sheds like a mother!,negative
kitchen_&_housewares,how can a coffee maker be this bad?,negative
kitchen_&_housewares,too poorly made for everyday use.,negative
kitchen_&_housewares,bought them returned them,negative
kitchen_&_housewares,i was not impressed,negative
kitchen_&_housewares,where the x#@%&^* is the gasket?,negative
kitchen_&_housewares,not very useful - stainless mesh strainers are better.,negative
kitchen_&_housewares,terrible pan - does not do what it claims.,negative
kitchen_&_housewares,defective right out of the box.,negative
kitchen_&_housewares,flimsy crap not worthy of cuisinart brand,negative
kitchen_&_housewares,very upset cuisinart customer,negative
kitchen_&_housewares,beautiful heirloom bloom dinnerware,negative
kitchen_&_housewares,poor color transfer on cups,negative
kitchen_&_housewares,totally useless,negative
kitchen_&_housewares,ironing pad/cover is incorrectly described,negative
kitchen_&_housewares,poor air movement,negative
kitchen_&_housewares,design flaw in oxo knives,negative
kitchen_&_housewares,paring knife is so dull i couldn't stand it.,negative
kitchen_&_housewares,doesn't work well,negative
kitchen_&_housewares,not happy with this toaster - many problems,negative
kitchen_&_housewares,i'm sure they are nice...,negative
kitchen_&_housewares,worst coffee maker i had,negative
kitchen_&_housewares,does not fit the professional 5 qt. series,negative
kitchen_&_housewares,bad quality control,negative
kitchen_&_housewares,this item is missing,negative
kitchen_&_housewares,nowhere near as good as genuine wusthof or henckels...,negative
kitchen_&_housewares,imagin driving on a hwy full of bumpers,negative
kitchen_&_housewares,too slow,negative
kitchen_&_housewares,what is the world coming to...???,negative
kitchen_&_housewares,cheap but...,negative
kitchen_&_housewares,joint broken after 3 uses,negative
kitchen_&_housewares,not a quality product,negative
kitchen_&_housewares,hot grinds and hot coffee spewin' action!,negative
kitchen_&_housewares,makes the dog bark!,negative
kitchen_&_housewares,lasted 18 months,negative
kitchen_&_housewares,amazon is cheating. never trust them. never.,negative
kitchen_&_housewares,i'm so disappointed,negative
kitchen_&_housewares,don't order from target!,negative
kitchen_&_housewares,be cautious when purchasing,negative
kitchen_&_housewares,discovery !,negative
kitchen_&_housewares,low quality product.,negative
kitchen_&_housewares,hot plate and air bubble issues,negative
kitchen_&_housewares,coffee tastes bitter,negative
kitchen_&_housewares,tomato killer,negative
kitchen_&_housewares,i don't understand this product,negative
kitchen_&_housewares,save your money!!!!,negative
kitchen_&_housewares,glass bottomed sieve,negative
kitchen_&_housewares,horrible bakeware,negative
kitchen_&_housewares,thin thin thin thin thin,negative
kitchen_&_housewares,cooks only meats well; cleaning is a real bear,negative
kitchen_&_housewares,not of good quality,negative
kitchen_&_housewares,hard to turn,negative
kitchen_&_housewares,not as shown,negative
kitchen_&_housewares,doesn't open everything,negative
kitchen_&_housewares,deadly knife,negative
kitchen_&_housewares,not as sturdy as it looks...,negative
kitchen_&_housewares,worse frying pan i ever bought,negative
kitchen_&_housewares,delonghi service and quality stinks,negative
kitchen_&_housewares,dangerously fragile,negative
kitchen_&_housewares,your reviews must be fake-can't believe this item is for sale,negative
kitchen_&_housewares,if you fry it it will stick,negative
kitchen_&_housewares,plastic handle does not hold up,negative
kitchen_&_housewares,pure junk,negative
kitchen_&_housewares,be very careful,negative
kitchen_&_housewares,nice concept but doesn't measure up...,negative
kitchen_&_housewares,dangerous! do not buy this model!,negative
kitchen_&_housewares,not good design,negative
kitchen_&_housewares,seems practical but...,negative
kitchen_&_housewares,truly mediocre blender; truly disappointing smoothie maker,negative
kitchen_&_housewares,terrible waste of money,negative
kitchen_&_housewares,just a caffeine delivery system,negative
kitchen_&_housewares,you can't be serious!,negative
kitchen_&_housewares,disappointed whisk-er,negative
kitchen_&_housewares,doesn't work as described,negative
kitchen_&_housewares,disappointed by calphalon steak knives,negative
kitchen_&_housewares,scary to open,negative
kitchen_&_housewares,bad product!,negative
kitchen_&_housewares,i love oxo products but this was a huge disappointment!,negative
kitchen_&_housewares,perfectly fits the books' atmosphere,positive
kitchen_&_housewares,no more doggy fueds with neighbor,positive
kitchen_&_housewares,worked for us,positive
kitchen_&_housewares,new fry-guy - pretty pleased....,positive
kitchen_&_housewares,excellent fryer,positive
kitchen_&_housewares,best. knife. ever.,positive
kitchen_&_housewares,absolutely great,positive
kitchen_&_housewares,great products,positive
kitchen_&_housewares,i love this processor,positive
kitchen_&_housewares,excellent product and transaction,positive
kitchen_&_housewares,close to perfect bookcase,positive
kitchen_&_housewares,awesome! perfect!,positive
kitchen_&_housewares,good cheap with one small reservation,positive
kitchen_&_housewares,awesome for dorms tea drinkers,positive
kitchen_&_housewares,these towels are so soft and fluffy!,positive
kitchen_&_housewares,canning kit,positive
kitchen_&_housewares,churchill china dinnerware,positive
kitchen_&_housewares,excellent kid's game,positive
kitchen_&_housewares,great knives,positive
kitchen_&_housewares,must have !!!,positive
kitchen_&_housewares,who knew??!,positive
kitchen_&_housewares,a good knife but quality control was poor,positive
kitchen_&_housewares,i am not a chef but with this knife i feel like one.,positive
kitchen_&_housewares,very nice tea press,positive
kitchen_&_housewares,expensive but well worth it,positive
kitchen_&_housewares,this bargain beauty works great!,positive
kitchen_&_housewares,excellant machine,positive
kitchen_&_housewares,great pans for the price,positive
kitchen_&_housewares,buy it but keep your iron.,positive
kitchen_&_housewares,the more you use it the more you will love it.,positive
kitchen_&_housewares,different glaze on red mugs,positive
kitchen_&_housewares,have used and loved this product for three years,positive
kitchen_&_housewares,good for a quick cup,positive
kitchen_&_housewares,nice little steamer!,positive
kitchen_&_housewares,what's with all the fuss?,positive
kitchen_&_housewares,sealed to perfection and make them last longer,positive
kitchen_&_housewares,outstanding utility knives!,positive
kitchen_&_housewares,excellent set of forged steak knives,positive
kitchen_&_housewares,works as promised - reconditioned no problem,positive
kitchen_&_housewares,pre-seasoned is a plus but not necessary. fabulous oven!,positive
kitchen_&_housewares,best can cooler made!!,positive
kitchen_&_housewares,nissan multi-function can insulator,positive
kitchen_&_housewares,lodge logic cornstick pan,positive
kitchen_&_housewares,new everyday dishes after 20 years!,positive
kitchen_&_housewares,skip cheap imitators with fancy gadgets,positive
kitchen_&_housewares,perfect and evenly toasted!,positive
kitchen_&_housewares,an elegantly designed long & wide toaster,positive
kitchen_&_housewares,a step above the rest,positive
kitchen_&_housewares,great ice cream maker,positive
kitchen_&_housewares,great pan for a couple of people,positive
kitchen_&_housewares,made in china,positive
kitchen_&_housewares,excellent for large portions,positive
kitchen_&_housewares,cutting edge in cutlery,positive
kitchen_&_housewares,without a doubt my favorite cooking pot,positive
kitchen_&_housewares,"some le creuset products need ""seasoning.""",positive
kitchen_&_housewares,shoulda bought it a long time ago,positive
kitchen_&_housewares,sharp blade disc storage,positive
kitchen_&_housewares,i just love this machine,positive
kitchen_&_housewares,i love my chopper!,positive
kitchen_&_housewares,kicks butt at picking up dog fur..,positive
kitchen_&_housewares,excellent kettle excellent company,positive
kitchen_&_housewares,well built but a little loud!,positive
kitchen_&_housewares,i like 'em,positive
kitchen_&_housewares,great sheets,positive
kitchen_&_housewares,back to the grind,positive
kitchen_&_housewares,excellent purchase!,positive
kitchen_&_housewares,nice cake plate,positive
kitchen_&_housewares,treadable and edible!,positive
kitchen_&_housewares,worth every penny!,positive
kitchen_&_housewares,all-clad 16-quart stainless stockpot,positive
kitchen_&_housewares,cooking is my hobby,positive
kitchen_&_housewares,fiesta ware,positive
kitchen_&_housewares,better butter dish,positive
kitchen_&_housewares,a great grater,positive
kitchen_&_housewares,wilton supreme cake decorating set,positive
kitchen_&_housewares,1 year of slicing roasts and still carving,positive
kitchen_&_housewares,easy to figure out easy to use,positive
kitchen_&_housewares,i never knew what a difference it could make,positive
kitchen_&_housewares,great but buy elsewhere,positive
kitchen_&_housewares,"attachment only has one ""e"" not two.",positive
kitchen_&_housewares,was a wonderful christmas gift,positive
kitchen_&_housewares,great pans,positive
kitchen_&_housewares,luxurious beautiful sheets,positive
kitchen_&_housewares,#1 speed setting too fast,positive
kitchen_&_housewares,the best spatula i've ever owned,positive
kitchen_&_housewares,thanksgiving clean up,positive
kitchen_&_housewares,why use a scoop when you can use a spade,positive
kitchen_&_housewares,great rice cooker!,positive
kitchen_&_housewares,cookie cutters,positive
kitchen_&_housewares,great toaster!!!,positive
kitchen_&_housewares,great pan...affordable price,positive
kitchen_&_housewares,beats dustbuster by a mile!,positive
kitchen_&_housewares,good could use some better designs,positive
kitchen_&_housewares,i purchased one then bought 3 more for gifts.,positive
kitchen_&_housewares,best jewelry organizer ever!,positive
kitchen_&_housewares,jewelry organizer,positive
kitchen_&_housewares,quite possibly one of the best kitchen inventions ever!,positive
kitchen_&_housewares,egg-and-muffin 2-slice toaster and egg poacher,positive
kitchen_&_housewares,best way to hang curtains on metal surfaces,positive
kitchen_&_housewares,great coffee machine!,positive
kitchen_&_housewares,does what it's supposed to,positive
kitchen_&_housewares,super easy sharpening,positive
kitchen_&_housewares,measuring spoons,positive
kitchen_&_housewares,unbelievable value!,positive
kitchen_&_housewares,great knives great price,positive
kitchen_&_housewares,oster blender replacement pieces,positive
kitchen_&_housewares,great pot,positive
kitchen_&_housewares,"the ""must have"" kitchen gadget",positive
kitchen_&_housewares,unique cakes,positive
kitchen_&_housewares,oh come on!!!,positive
kitchen_&_housewares,royalvelvetsignature comforter,positive
kitchen_&_housewares,value for money,positive
kitchen_&_housewares,it works!!,positive
kitchen_&_housewares,shred away,positive
kitchen_&_housewares,highly functional a couple of drawbacks.,positive
kitchen_&_housewares,perfect for slow roasting roasts until the meat falls off the bone,positive
kitchen_&_housewares,i can't believe i didn't buy it sooner,positive
kitchen_&_housewares,great for mashed potatoes,positive
kitchen_&_housewares,move a little - move a lot - these discs are slick as snot!,positive
kitchen_&_housewares,it is really great product,positive
kitchen_&_housewares,a chinese-styled wok with french characteristics,positive
kitchen_&_housewares,cleans well and easy to use,positive
kitchen_&_housewares,stick'em up!,positive
kitchen_&_housewares,great price,positive
kitchen_&_housewares,beautiful fiesta!,positive
kitchen_&_housewares,clean and easy,positive
kitchen_&_housewares,super light weight durable dinner plates,positive
kitchen_&_housewares,absolutely wonderful.,positive
kitchen_&_housewares,wonderful pan,positive
kitchen_&_housewares,this brand across the board is one of my all-time favorites.,positive
kitchen_&_housewares,it's more valuable than i thought,positive
kitchen_&_housewares,excellent loaf pan - gets the job done,positive
kitchen_&_housewares,200tc king white cotton sateen duvet,positive
kitchen_&_housewares,flawless re-usable bags,positive
kitchen_&_housewares,no hassles easy to read,positive
kitchen_&_housewares,good for the price,positive
kitchen_&_housewares,she loves it,positive
kitchen_&_housewares,what you see is what you get.,positive
kitchen_&_housewares,good tea pot for your money,positive
kitchen_&_housewares,the last bottle opener i'll ever buy!,positive
kitchen_&_housewares,absolutely marvelous,positive
kitchen_&_housewares,great performance...easy to clean....start on top of stove-finish in 350 oven.,positive
kitchen_&_housewares,good machine,positive
kitchen_&_housewares,great kitchen scissors,positive
kitchen_&_housewares,a winner. you can't go wrong!!!,positive
kitchen_&_housewares,perfect chilli bowl!,positive
kitchen_&_housewares,delonghi mixer,positive
kitchen_&_housewares,strong reliable mixer--the best!,positive
kitchen_&_housewares,beautiful heavy dishes,positive
kitchen_&_housewares,for friday cocktails,positive
kitchen_&_housewares,just buy it now,positive
kitchen_&_housewares,must have piece of cooking equipment,positive
kitchen_&_housewares,i bought about three of these off of ebay,positive
kitchen_&_housewares,best timer.,positive
kitchen_&_housewares,quick time marinator,positive
kitchen_&_housewares,love the marinator,positive
kitchen_&_housewares,zelco brisk brew,positive
kitchen_&_housewares,better as a portable hot water heater,positive
kitchen_&_housewares,a brief comment,positive
kitchen_&_housewares,fantastic design *kudos to farberware*,positive
kitchen_&_housewares,awesome birthday gift!!,positive
kitchen_&_housewares,the oxo corer,positive
kitchen_&_housewares,casserole dish,positive
kitchen_&_housewares,versatile oval dish,positive
kitchen_&_housewares,very convenient,positive
kitchen_&_housewares,fantastic coffeemaker - if you have the space,positive
kitchen_&_housewares,even heating,positive
kitchen_&_housewares,fantastic pan at a fantastic price,positive
kitchen_&_housewares,great unit,positive
kitchen_&_housewares,kitchenaid mixer,positive
kitchen_&_housewares,hoover vacuum,positive
kitchen_&_housewares,a great set at an even greater price,positive
kitchen_&_housewares,powerful quiet and well worth the price,positive
kitchen_&_housewares,excelllent blender.,positive
kitchen_&_housewares,the best grater i ever owned,positive
kitchen_&_housewares,best cookware & great price,positive
kitchen_&_housewares,4-quart saucepan review,positive
kitchen_&_housewares,better than my non stick pans,positive
kitchen_&_housewares,salad shooter rating,positive
kitchen_&_housewares,works wonderfully,positive
kitchen_&_housewares,finally something simply works!,positive
kitchen_&_housewares,black and decker tiered food steamer,positive
kitchen_&_housewares,a1 safety ramp & seller!,positive
kitchen_&_housewares,simply the best!,positive
kitchen_&_housewares,my favorite!,positive
kitchen_&_housewares,my american tandoori oven,positive
kitchen_&_housewares,very particular cat loves this...,positive
kitchen_&_housewares,if you drink a lot of coffee/espresso this is a great buy!,positive
kitchen_&_housewares,easy to clean,positive
kitchen_&_housewares,the 5star convenience of kitchen aid mixer,positive
kitchen_&_housewares,kitchen gadget must have,positive
kitchen_&_housewares,solution to label glue,positive
kitchen_&_housewares,nothing like a foodsaver,positive
kitchen_&_housewares,great little shaker,positive
kitchen_&_housewares,my own tea butler!,positive
kitchen_&_housewares,a must have in any kitchen!,positive
kitchen_&_housewares,nearly perfect,positive
kitchen_&_housewares,perfect measurers!,positive
kitchen_&_housewares,throw away your old brush!,positive
kitchen_&_housewares,the husband replacer!,positive
kitchen_&_housewares,sturdy and smart,positive
kitchen_&_housewares,worth the $$$$,positive
kitchen_&_housewares,high quality!,positive
kitchen_&_housewares,these glasses do work,positive
kitchen_&_housewares,the kitchen essential,positive
kitchen_&_housewares,wonderful set,positive
kitchen_&_housewares,be a hero when giving a wedding present,positive
kitchen_&_housewares,solid product,positive
kitchen_&_housewares,improvement over pyrex,positive
kitchen_&_housewares,awesome bookshelf. no assembly necessary!,positive
kitchen_&_housewares,worth the money just for the fun!,positive
kitchen_&_housewares,we love this toaster!,positive
kitchen_&_housewares,love my new flatware!,positive
kitchen_&_housewares,great measuring cup,positive
kitchen_&_housewares,so fast!!!!,positive
kitchen_&_housewares,great little kitchen items!,positive
kitchen_&_housewares,so far so good,positive
kitchen_&_housewares,cutting edge,positive
kitchen_&_housewares,novice kitchen enthusiast,positive
kitchen_&_housewares,calphalon nonstick,positive
kitchen_&_housewares,a great but expensive addition to the kitchen,positive
kitchen_&_housewares,great grill pan!,positive
kitchen_&_housewares,first time user,positive
kitchen_&_housewares,electric wok,positive
kitchen_&_housewares,these glasses are unique and handy - but a bit fragile,positive
kitchen_&_housewares,bodum beer/milk glasses,positive
kitchen_&_housewares,perfect everytime!,positive
